Reyex,Reyey,Leyex,Leyey,Rearx,Reary,Learx,Leary,nosex,nosey
911,630,710,634,1027,439,682,450,788,797
911,620,711,622,1028,436,683,448,788,783
921,442,726,467,1006,295,704,356,821,575
936,428,738,455,1021,289,704,349,834,559
949,425,753,453,1032,289,702,348,857,558
978,433,790,478,1035,281,696,359,906,580
1004,444,818,494,1034,279,695,376,948,594
1028,458,847,517,1043,284,698,384,987,613
1045,472,864,532,1048,288,708,393,1010,630
1068,473,889,531,1063,290,723,395,1041,627
1088,471,908,533,1082,294,741,395,1062,632
1097,488,914,550,1090,302,745,400,1067,654
1106,499,923,559,1103,310,756,406,1074,660
1110,502,929,565,1110,316,762,412,1077,666
1117,504,933,564,1117,321,769,416,1084,664
1124,502,941,561,1119,319,774,419,1093,662
1130,506,946,565,1130,323,779,426,1098,668
1139,521,958,584,1138,334,785,433,1111,698
1154,549,973,612,1142,345,796,439,1126,728
1164,577,985,645,1135,354,798,460,1138,761
1172,598,995,666,1130,362,804,468,1144,788
1186,617,1006,682,1132,366,815,480,1155,808
1192,629,1013,694,1141,372,824,489,1159,823
1196,633,1017,697,1146,375,833,491,1164,821
1201,633,1022,701,1149,377,840,496,1169,822
1202,642,1021,710,1150,383,840,505,1171,831
1210,648,1032,719,1150,391,843,513,1182,840
1219,656,1041,728,1160,395,850,515,1192,849
1226,657,1047,728,1165,395,857,516,1202,848
1231,645,1056,719,1163,390,860,517,1214,831
1237,628,1060,707,1167,391,864,522,1224,807
1235,614,1059,691,1165,387,861,522,1227,788
1232,587,1056,668,1167,373,861,507,1226,763
1233,583,1056,663,1174,377,862,508,1225,755
1231,563,1051,643,1181,376,861,500,1224,731
1232,559,1050,637,1181,372,861,495,1223,727
1232,560,1052,639,1181,370,861,494,1224,728
1230,566,1050,644,1181,372,861,497,1221,736
1232,572,1050,651,1182,373,859,499,1221,744
1232,574,1052,655,1185,376,863,503,1221,749
1233,574,1053,654,1187,376,863,502,1223,748
1234,573,1056,654,1188,375,864,501,1226,748
1235,575,1057,656,1188,376,866,503,1226,754
1235,578,1056,656,1192,378,866,503,1224,755
1227,590,1046,659,1192,385,866,503,1209,767
1216,599,1032,665,1191,396,863,503,1187,779
1207,604,1019,664,1186,394,852,499,1173,783
1195,601,1007,660,1182,388,846,490,1160,782
1190,599,1001,656,1182,385,844,478,1153,780
1187,595,999,654,1179,382,841,476,1150,778
1188,593,1002,651,1172,378,840,475,1152,773
1194,592,1007,649,1173,375,844,473,1156,771
1195,592,1008,650,1171,374,843,475,1160,774
1197,589,1011,649,1177,375,846,475,1161,773
1198,591,1010,649,1180,378,848,474,1161,774
1199,593,1012,652,1178,377,846,478,1164,775
1203,595,1015,653,1182,378,850,478,1168,776
1204,596,1015,653,1185,380,852,477,1167,775
1203,594,1014,652,1185,377,851,477,1166,773
1201,591,1013,650,1184,377,850,476,1164,773
1202,592,1012,649,1184,377,850,476,1163,770
1202,591,1012,648,1184,378,849,477,1160,771
1200,592,1009,647,1186,380,849,477,1157,775
1198,597,1005,649,1187,382,850,475,1150,781
1197,599,1003,652,1185,382,849,476,1148,781
1193,605,998,657,1182,385,850,478,1143,787
1176,616,980,664,1177,396,845,483,1116,799
1161,623,965,668,1171,403,834,483,1099,806
1150,624,953,663,1166,402,827,475,1081,803
1132,621,934,656,1160,399,820,470,1057,802
1119,620,918,649,1152,399,814,466,1037,798
1113,616,912,645,1153,399,813,458,1028,797
1112,615,910,644,1153,400,811,460,1026,792
1110,611,907,639,1153,398,810,458,1024,786
1105,603,904,630,1151,394,805,453,1019,777
1097,595,894,619,1153,394,804,445,1006,763
1090,585,886,609,1148,391,798,441,996,753
1086,576,881,600,1147,388,796,437,993,746
1086,575,880,598,1148,390,796,437,992,744
1086,578,881,602,1146,390,795,440,992,748
1088,579,885,604,1150,388,796,437,997,751
1087,581,884,608,1148,385,795,436,994,756
1081,587,880,611,1143,388,791,438,990,759
1080,580,879,604,1141,385,790,437,990,749
1081,576,879,603,1141,385,787,440,994,743
1085,571,882,603,1143,385,788,442,1003,739
1093,566,889,600,1143,383,790,444,1011,735
1095,567,891,601,1147,383,793,443,1015,734
1097,571,892,604,1150,387,793,446,1016,739
1098,572,893,604,1151,388,794,447,1014,739
1095,562,890,596,1151,386,793,444,1009,724
1091,550,885,584,1148,380,790,441,1003,705
1088,540,879,570,1148,375,789,433,997,692
1085,535,877,562,1149,374,790,428,984,685
1087,534,879,559,1152,371,791,425,984,681
1088,535,880,563,1154,372,790,427,989,688
1087,540,879,570,1152,372,790,428,993,696
1086,547,879,576,1150,375,785,432,991,709
1085,551,879,580,1148,375,782,435,990,717
1085,555,877,585,1147,377,782,438,989,719
1082,554,874,586,1145,377,777,440,989,717
1080,552,872,583,1143,376,776,439,985,717
1084,550,876,581,1146,376,779,436,987,712
1085,550,876,581,1146,376,779,437,988,713
1084,548,876,579,1145,376,779,435,989,705
1084,542,875,573,1146,373,780,433,989,695
1081,533,872,566,1143,367,776,429,984,683
1076,524,868,555,1140,364,775,425,978,671
1073,515,864,546,1140,361,775,419,973,658
1074,511,863,538,1140,358,775,414,972,655
1072,512,860,541,1138,356,772,413,970,656
1070,509,861,536,1139,356,772,410,966,652
1068,509,858,534,1139,356,771,408,962,652
1065,509,855,532,1138,357,770,408,961,652
1049,507,833,525,1128,367,763,411,937,635
1028,480,810,492,1119,353,752,393,912,594
1023,466,807,482,1114,338,746,383,904,580
1020,462,805,476,1113,332,745,375,901,579
1017,461,803,474,1112,330,746,369,898,580
1017,459,802,473,1109,326,745,366,898,580
1018,462,805,479,1106,323,743,368,901,590
1019,467,805,484,1108,329,744,372,903,597
1019,480,807,501,1104,331,744,381,906,617
1024,484,810,505,1099,326,745,381,911,626
1025,483,811,504,1095,319,746,378,913,626
1028,486,815,507,1092,314,745,379,917,632
1029,489,817,508,1092,315,746,379,920,635
1030,490,819,512,1090,314,746,379,921,638
1031,490,821,512,1092,313,748,380,922,638
1033,491,822,513,1092,312,749,381,927,643
1033,491,822,513,1093,313,749,381,927,643
1034,491,823,512,1093,313,749,381,928,643
1036,494,825,517,1094,314,750,383,930,648
1037,495,827,517,1095,317,750,383,932,649
1039,496,829,519,1096,318,751,383,932,650
1040,498,830,522,1096,318,751,384,932,653
1041,500,830,524,1097,319,752,385,932,654
1042,501,831,525,1097,319,752,384,935,656
1042,503,832,528,1098,321,753,386,936,661
1042,506,832,530,1097,322,753,387,936,663
1042,509,832,533,1097,322,752,388,937,667
1042,513,832,534,1096,323,752,390,936,670
1041,514,832,535,1096,324,752,392,935,673
1042,514,831,535,1097,324,752,391,935,674
1042,514,832,537,1096,324,752,392,937,675
1041,514,831,538,1096,324,752,393,936,674
1041,513,832,535,1095,324,752,392,936,672
1040,514,831,536,1096,324,752,392,936,672
1038,515,828,539,1094,325,750,394,931,675
1038,516,828,540,1094,326,749,395,930,676
1039,517,829,540,1094,327,750,395,932,679
1040,520,832,545,1095,329,750,397,934,683
1041,526,831,549,1099,337,750,399,936,690
1040,527,831,551,1098,337,749,401,936,691
1040,527,830,551,1096,335,749,400,936,691
1041,527,831,552,1096,334,749,401,937,693
1041,528,831,553,1096,335,749,401,938,694
1041,530,831,554,1095,335,748,402,937,694
1040,532,830,556,1094,336,747,404,935,696
1041,531,831,555,1094,336,748,403,936,696
1043,532,832,555,1096,336,749,403,939,698
1044,533,833,557,1097,337,750,404,939,700
1045,535,836,559,1097,338,751,405,940,702
1046,536,836,559,1096,337,751,405,941,703
1046,538,836,561,1097,336,751,406,943,708
1046,539,836,564,1097,338,751,407,944,709
1048,540,838,565,1098,340,751,407,946,709
1049,541,840,565,1099,340,751,408,947,710
1049,544,841,569,1098,341,750,410,949,715
1051,551,843,576,1096,347,749,417,952,725
1045,567,837,591,1096,358,751,423,945,741
1040,576,832,599,1090,361,750,424,941,752
1035,587,829,611,1081,363,746,425,940,770
1036,593,830,617,1081,361,746,425,944,778
1039,593,835,620,1082,358,747,424,947,779
1041,597,837,626,1079,360,744,432,953,785
1035,606,832,630,1071,361,743,434,948,793
1020,619,820,637,1063,368,741,436,933,806
878,492,701,542,925,304,649,377,806,645
898,481,719,528,948,293,655,369,823,638
909,491,730,538,951,297,657,375,841,652
922,501,744,553,956,300,660,381,861,666
935,509,757,563,963,303,662,389,883,673
947,512,772,570,969,300,668,393,899,680
956,516,781,572,975,302,672,397,909,686
966,519,789,576,983,302,682,396,915,692
976,524,799,579,993,304,691,397,925,698
981,530,805,590,991,306,689,407,934,708
992,537,819,599,993,311,687,418,950,712
1002,537,828,601,999,312,693,418,960,713
1013,544,841,609,1003,313,702,418,977,718
1024,551,854,620,1010,316,709,426,991,731
1036,565,866,635,1014,321,714,434,1006,752
1047,581,874,646,1025,329,727,441,1009,770
1049,589,878,654,1025,331,731,446,1014,778
1055,598,883,661,1029,339,732,455,1018,788
1056,610,886,675,1028,345,734,463,1019,798
1059,623,887,686,1028,357,733,470,1019,811
1060,628,890,691,1031,359,738,474,1020,818
1060,638,888,697,1036,365,741,474,1016,828
1058,640,886,698,1038,365,743,471,1013,831
1057,635,886,695,1030,365,737,475,1014,825
1058,635,888,694,1032,364,739,477,1019,822
1064,627,890,691,1034,363,742,478,1025,812
1068,617,895,682,1033,355,742,476,1033,799
1072,610,900,680,1037,351,745,474,1046,793
1076,604,904,675,1038,349,747,471,1049,788
1081,602,907,670,1042,346,750,469,1050,784
1081,594,909,666,1045,341,750,470,1055,776
1083,586,913,663,1038,340,749,473,1064,765
1084,578,916,657,1046,339,755,466,1065,759
1088,572,923,653,1042,337,753,467,1069,750
1096,561,929,643,1041,330,755,469,1079,734
1104,545,939,627,1043,323,760,465,1097,713
1117,527,955,612,1049,316,774,450,1116,695
1128,521,970,608,1051,311,782,450,1130,689
1138,520,983,608,1061,309,794,451,1145,692
1149,520,994,608,1070,307,805,450,1156,692
1158,516,1006,606,1071,305,808,450,1173,685
1169,515,1022,608,1076,304,820,457,1184,683
1175,509,1030,602,1084,303,831,450,1194,677
1177,503,1030,595,1079,302,826,453,1195,669
1179,493,1025,584,1088,298,832,448,1193,661
1175,492,1019,579,1092,297,831,436,1182,659
1176,493,1019,580,1091,297,827,440,1185,661
1180,496,1021,581,1096,299,833,439,1187,662
1177,494,1016,579,1100,298,832,435,1179,658
1174,490,1010,572,1096,298,823,438,1175,650
1173,477,1007,557,1098,295,822,433,1174,634
1170,467,1004,546,1101,290,820,423,1169,627
1170,467,1005,547,1100,290,820,423,1172,627
1173,476,1006,554,1100,291,820,426,1174,637
1174,485,1010,566,1102,294,825,430,1177,652
1182,495,1017,573,1105,296,833,435,1183,659
1182,497,1017,576,1108,299,836,435,1184,664
1183,500,1016,578,1106,299,834,438,1178,664
1183,498,1016,576,1106,299,834,439,1181,662
1183,496,1016,575,1105,300,834,440,1185,660
1183,497,1014,574,1105,300,833,441,1179,661
1182,497,1014,575,1105,300,832,441,1179,660
1179,501,1014,579,1105,301,833,444,1178,666
1181,504,1015,582,1104,302,833,445,1179,669
1181,503,1016,581,1106,303,835,446,1180,670
1181,504,1017,582,1106,303,836,446,1180,671
1181,505,1016,584,1106,304,836,446,1180,671
1182,504,1017,584,1106,303,836,447,1182,671
1183,503,1021,585,1107,303,838,446,1184,670
1184,503,1021,583,1107,303,838,447,1184,665
1181,495,1017,577,1106,301,835,446,1186,658
1180,488,1019,571,1105,299,834,441,1188,649
1179,485,1016,569,1103,298,834,440,1187,648
1172,483,1014,570,1099,299,829,443,1181,648
1168,486,1004,570,1100,302,827,444,1167,650
1156,491,987,569,1099,307,813,448,1148,649
1139,487,966,562,1089,307,800,438,1121,642
1124,480,946,552,1086,305,787,428,1098,633
1111,471,930,533,1083,299,774,418,1081,618
1098,461,917,525,1079,293,765,407,1063,608
1098,463,916,527,1079,292,765,405,1062,612
1101,468,919,531,1080,291,767,405,1066,621
1103,471,921,535,1082,290,770,404,1068,625
1105,472,922,534,1083,289,771,404,1070,626
1106,473,922,535,1084,289,771,404,1069,629
1106,476,922,538,1083,291,771,406,1070,633
1107,480,925,541,1084,292,772,406,1070,638
1109,478,927,541,1085,292,773,406,1072,636
1111,478,928,540,1087,290,775,404,1074,638
1110,479,929,542,1086,291,775,405,1075,640
1110,482,928,545,1085,292,776,409,1076,643
1112,487,928,548,1085,294,778,412,1078,647
1112,489,929,551,1086,297,778,414,1078,649
1113,490,930,554,1087,299,779,415,1077,652
1114,491,930,555,1087,299,779,417,1079,653
1115,491,931,556,1088,300,780,414,1080,654
1115,491,931,556,1088,300,781,415,1079,653
1115,491,931,555,1088,300,780,416,1078,653
1115,491,931,555,1089,300,780,416,1078,653
1117,491,934,554,1091,301,782,415,1083,650
1117,488,933,552,1091,299,783,413,1083,648
1116,491,933,555,1089,300,782,417,1083,651
1115,493,932,557,1091,304,782,418,1081,655
1106,506,924,568,1090,314,777,428,1068,669
1090,521,904,578,1085,323,770,430,1043,690
1070,530,885,579,1079,326,762,419,1013,702
1052,541,865,584,1070,331,753,415,988,712
1027,545,838,583,1067,335,746,408,952,716
1004,549,817,583,1050,337,737,401,926,721
980,557,795,585,1031,340,722,401,895,730
963,568,782,592,1020,347,718,396,878,740
953,568,775,592,1012,348,713,392,869,743
934,575,761,591,996,356,711,388,852,750
913,526,746,577,965,321,673,389,867,689
949,524,776,581,982,316,673,401,902,687
969,514,797,572,995,310,676,404,927,676
981,504,803,558,1004,309,685,395,929,667
991,499,814,555,1009,309,694,392,940,664
1007,501,829,558,1023,306,702,395,961,663
1019,495,840,555,1028,302,710,399,976,655
1023,492,844,554,1031,301,709,406,981,651
1021,488,842,549,1035,303,709,408,977,645
1019,489,835,545,1034,304,710,407,972,645
1012,486,829,541,1035,307,711,403,959,645
1009,491,828,547,1033,308,707,406,957,653
1012,500,831,558,1034,314,707,412,959,665
1013,508,832,564,1036,317,707,414,964,674
1017,512,834,567,1038,318,710,414,968,677
1018,512,835,567,1039,318,711,413,968,677
1018,514,836,569,1038,318,711,415,970,679
1019,514,836,569,1038,318,712,415,970,679
1020,514,837,569,1039,319,714,413,970,678
1020,515,838,571,1040,320,716,413,970,681
1020,516,838,572,1040,321,723,408,970,682
1020,516,839,572,1040,321,718,412,970,683
1019,516,837,572,1039,321,717,413,968,683
1017,516,835,573,1038,321,715,415,967,684
1018,518,837,575,1037,321,713,416,970,684
1019,518,838,575,1039,322,715,416,971,685
1019,519,839,575,1039,322,715,416,971,685
1019,519,839,576,1040,322,715,417,971,687
1019,519,840,576,1040,322,715,416,970,686
1020,520,840,576,1041,323,715,417,971,687
1022,519,841,575,1042,322,716,417,973,685
1021,518,841,574,1042,322,716,416,969,686
1019,518,839,575,1041,321,715,416,968,686
1017,519,837,575,1040,323,715,416,967,686
1016,518,835,576,1038,323,712,418,965,687
1016,519,835,577,1038,324,713,419,965,690
1018,521,838,577,1040,324,714,417,969,688
1018,523,838,577,1041,326,715,419,970,689
1018,526,838,580,1040,327,716,419,967,693
1018,533,837,587,1043,332,719,423,963,703
1013,530,831,582,1037,331,716,425,956,697
1011,527,828,578,1035,329,714,419,952,696
1010,527,828,576,1040,330,715,419,948,697
1011,526,826,573,1043,331,717,414,945,695
1010,526,825,574,1042,330,716,413,945,696
1010,528,827,576,1042,330,716,416,949,698
1012,532,828,579,1042,331,716,417,950,701
1013,531,831,581,1043,331,717,419,955,701
1016,530,833,579,1045,331,718,416,958,698
1016,529,833,578,1044,329,719,416,959,697
1016,531,833,581,1045,331,718,420,958,700
1016,532,832,581,1044,331,717,420,955,700
1016,528,833,578,1045,330,718,417,957,699
1016,529,832,580,1045,330,718,418,956,701
1017,531,832,582,1045,331,719,421,959,702
1018,532,834,583,1045,331,719,422,958,702
1018,535,834,585,1045,332,718,424,959,705
1019,538,835,587,1045,333,719,424,960,705
1019,537,835,587,1045,334,719,424,960,705
1019,537,835,587,1045,333,719,423,960,706
1019,539,834,590,1045,334,719,426,961,708
1021,538,836,591,1046,335,720,425,963,708
1020,537,836,587,1048,333,720,424,962,706
1021,538,837,588,1047,333,720,424,962,707
1023,537,838,586,1049,333,722,424,964,708
1022,539,838,592,1048,334,721,427,964,710
1023,539,839,592,1049,334,722,428,964,711
1024,541,840,592,1052,336,724,428,967,712
1022,541,838,593,1051,336,723,428,963,712
1023,540,839,592,1052,337,724,428,963,709
1022,538,837,587,1051,337,723,425,960,706
1020,535,836,583,1050,335,722,423,959,705
1019,532,835,580,1049,333,722,419,957,700
1020,532,834,581,1048,332,721,421,959,701
1020,534,836,583,1048,332,720,423,960,703
1020,535,836,584,1049,334,722,422,960,704
1021,537,836,587,1048,335,722,425,960,707
1022,537,837,587,1049,335,722,425,962,707
1023,537,838,585,1051,336,723,424,962,706
1022,536,838,584,1051,336,724,423,962,704
1022,535,837,583,1051,335,723,422,960,702
1022,533,836,581,1050,334,723,421,959,701
1021,532,836,580,1050,334,723,421,958,700
1021,532,836,580,1049,334,723,421,959,699
1021,535,837,584,1048,334,722,425,960,703
1023,537,839,586,1050,336,724,427,962,705
1024,537,840,585,1052,337,724,426,963,705
1024,538,839,586,1052,337,725,427,963,707
1024,538,839,586,1053,337,724,427,963,706
1024,538,839,586,1052,337,725,427,962,706
1023,537,838,585,1052,336,725,426,962,706
1024,538,839,585,1052,337,725,426,960,707
1023,538,838,585,1051,337,724,425,961,708
1021,538,836,588,1048,335,721,425,959,708
1021,540,835,591,1048,336,721,427,960,710
1021,540,836,591,1049,336,721,427,960,711
1022,540,837,592,1049,335,722,427,961,710
1022,541,837,592,1049,336,724,428,962,712
1022,540,837,592,1049,334,722,427,962,711
1022,542,837,593,1050,335,724,429,963,713
1023,543,837,593,1052,337,724,429,963,714
1024,543,837,594,1052,337,724,429,963,715
1024,541,839,592,1053,337,725,429,964,713
1023,540,838,591,1051,336,724,427,962,711
1021,545,836,594,1050,341,725,432,957,723
1010,566,824,608,1051,356,729,433,943,742
1000,568,813,608,1042,353,726,428,929,744
991,568,806,604,1038,354,724,420,917,742
981,572,796,602,1037,353,728,407,902,744
968,573,787,602,1027,355,719,409,886,743
951,571,772,591,1017,353,719,397,867,740
940,570,761,591,1011,354,713,398,855,738
932,567,753,589,1009,359,710,397,845,732
924,558,746,580,1004,353,708,396,831,724
922,557,744,578,1002,351,708,391,828,722
923,558,745,579,1003,353,708,391,832,725
924,561,746,581,1004,354,708,389,833,727
926,564,749,585,1003,352,707,390,838,733
926,566,749,586,1002,351,709,387,839,734
926,569,749,589,1000,352,707,391,840,738
925,572,749,590,998,353,708,390,841,742
927,571,749,589,998,353,707,390,841,739
926,568,749,588,999,351,709,388,840,735
926,571,749,588,998,353,709,389,840,738
925,569,748,588,997,352,709,388,840,736
921,565,747,583,994,351,710,384,837,735
919,574,745,586,990,355,706,386,835,748
913,590,743,606,988,361,704,388,835,769
903,611,729,627,971,368,695,388,831,796
878,538,703,580,933,339,656,379,810,704
883,536,712,579,939,337,661,375,816,704
890,538,718,582,943,336,665,376,823,706
898,540,727,587,944,337,666,378,836,712
908,544,735,588,947,335,669,379,852,717
914,548,742,594,951,336,670,384,861,724
919,558,747,606,951,342,672,387,865,737
921,567,753,616,951,349,674,391,871,743
925,569,754,617,952,348,675,392,876,742
930,568,759,616,954,346,673,396,881,741
932,570,764,620,963,344,679,390,887,746
933,577,766,625,961,350,679,390,890,756
934,579,766,624,964,346,680,388,886,758
932,581,765,625,962,347,680,388,882,761
930,587,762,629,957,349,680,387,881,769
932,592,764,633,958,352,682,388,882,774
932,597,764,640,961,355,683,391,883,782
932,602,765,645,959,361,682,396,882,784
934,603,767,644,961,358,684,395,887,783
935,604,768,644,962,360,686,395,887,784
934,605,768,646,962,359,685,396,887,787
933,607,767,647,962,362,685,395,885,789
931,610,765,649,962,365,685,395,885,792
931,608,764,646,962,363,684,395,879,791
930,608,764,645,962,364,685,396,876,792
923,610,756,643,957,375,684,397,870,793
918,609,753,643,951,379,678,406,862,790
903,613,737,635,939,378,674,403,844,791
902,622,738,649,931,381,674,399,852,804
914,633,749,660,944,391,678,406,871,813
919,641,756,672,947,397,678,412,874,821
926,643,762,676,952,397,678,413,883,824
930,634,767,671,952,389,679,410,891,819
930,632,765,672,949,395,679,416,889,817
934,628,769,671,947,396,674,424,898,809
944,628,781,678,953,391,676,424,914,809
960,625,795,683,959,383,680,427,925,806
972,625,806,684,970,379,686,427,934,805
980,623,809,680,982,375,693,426,939,806
984,629,812,681,986,373,696,426,940,812
987,632,817,688,991,378,698,429,943,817
992,635,820,690,994,379,700,433,950,818
993,640,822,695,995,383,702,439,953,823
997,649,825,706,995,387,701,447,958,831
1004,654,832,714,1000,394,700,453,965,841
1013,662,840,719,1010,399,706,457,971,851
1017,664,843,718,1017,400,712,459,968,848
1021,656,844,713,1012,397,709,466,977,843
1027,647,848,709,1021,401,714,473,983,831
1025,649,846,709,1020,401,713,477,977,836
1028,653,848,714,1021,402,713,480,984,839
1032,655,853,718,1026,402,716,482,988,846
1035,659,856,720,1030,403,719,483,988,851
1040,662,858,721,1036,404,722,484,991,853
1045,655,864,719,1037,404,726,486,1002,842
1052,644,872,714,1038,397,726,488,1011,831
1062,634,884,710,1044,395,730,491,1033,817
1079,621,904,700,1052,384,734,491,1051,805
1092,609,922,691,1059,378,744,481,1073,791
1111,600,943,682,1067,370,757,479,1095,783
1121,591,959,679,1073,362,769,482,1113,776
1128,586,973,680,1076,361,778,488,1125,771
1142,587,988,683,1083,361,791,498,1139,772
1154,589,1004,683,1088,361,803,498,1154,768
1164,582,1023,686,1092,359,813,502,1176,767
1179,592,1040,696,1103,364,832,511,1196,774
1191,602,1054,708,1115,371,852,518,1206,786
1201,607,1061,712,1121,373,863,522,1215,789
1204,608,1064,713,1126,374,867,524,1219,787
1207,604,1072,711,1123,373,868,528,1225,782
1212,597,1079,709,1129,371,875,527,1237,776
1125,604,931,643,1156,344,810,441,1057,795
1107,619,915,653,1140,355,795,445,1038,813
1100,626,911,661,1133,364,793,441,1028,820
1091,630,903,661,1128,365,788,436,1018,824
1075,640,885,662,1127,378,789,436,991,833
1056,657,866,669,1121,390,784,437,967,843
1042,662,853,674,1104,400,774,437,957,848
1035,671,847,680,1099,403,771,436,945,860
1028,674,842,680,1098,413,769,439,939,858
1019,671,831,678,1091,413,765,436,929,856
1002,678,820,677,1075,418,755,441,913,858
981,683,803,679,1061,425,749,440,888,859
951,694,782,676,1042,427,745,435,864,862
928,700,766,679,1028,444,739,431,841,868
910,654,741,705,932,425,655,434,868,840
923,658,754,710,940,425,659,433,882,844
931,657,761,709,949,422,659,439,888,843
942,651,773,707,955,417,657,449,902,835
955,647,787,711,956,409,656,453,923,830
971,652,804,718,963,414,660,464,938,834
985,651,819,723,973,411,666,469,953,838
997,655,831,726,989,416,677,471,963,845
1005,658,835,725,1001,416,684,474,967,844
1011,651,841,720,1007,408,690,477,973,840
1012,653,841,719,1011,407,691,473,971,840
1016,657,844,724,1011,410,692,478,977,843
1024,659,852,728,1012,413,697,484,987,846
1025,659,854,728,1020,415,701,485,989,848
1025,663,853,732,1015,416,697,489,988,850
1025,662,853,733,1018,417,698,487,988,850
1025,659,854,727,1020,414,701,484,987,846
1025,656,854,725,1021,411,702,480,987,845
1025,657,855,726,1022,413,703,482,989,846
1030,655,858,723,1026,411,707,480,993,844
1030,658,858,724,1028,411,708,481,992,846
1028,659,857,726,1027,414,708,482,988,847
1031,658,858,724,1030,412,709,480,992,845
1030,658,858,724,1031,413,712,479,992,847
1028,659,857,725,1029,415,711,480,990,847
1028,660,857,725,1030,415,711,480,990,847
1030,660,857,726,1031,415,712,479,992,848
1030,661,857,725,1033,415,713,479,991,848
1030,659,857,724,1032,414,712,480,991,847
1030,659,857,723,1033,414,713,478,990,847
1031,659,857,724,1034,415,713,478,990,847
1031,659,857,724,1035,414,713,477,989,847
1031,660,857,723,1034,414,713,477,990,846
1030,659,857,723,1034,413,713,477,990,846
1028,660,856,723,1033,414,712,479,989,846
1028,659,855,722,1031,413,711,478,988,845
1028,658,856,723,1031,412,711,479,990,845
