Reyex,Reyey,Leyex,Leyey,Rearx,Reary,Learx,Leary,nosex,nosey
1247,528,1074,549,1207,298,959,356,1185,707
1247,526,1070,542,1208,298,957,353,1181,697
1247,521,1063,521,1207,301,951,339,1174,674
1249,501,1061,495,1214,301,947,324,1177,640
1245,490,1052,482,1218,304,939,317,1167,622
1235,483,1041,479,1212,306,924,313,1157,624
1214,531,1029,535,1215,311,918,341,1134,705
1209,546,1021,548,1193,314,910,356,1131,710
1212,533,1026,535,1188,307,908,349,1142,693
1214,529,1032,533,1188,305,910,347,1150,689
1217,534,1035,541,1188,305,911,355,1154,699
1139,593,960,574,1168,301,893,350,1036,751
1130,586,949,575,1149,297,868,352,1034,751
1116,582,934,570,1141,293,853,351,1016,749
1087,584,904,567,1137,297,829,347,980,746
1071,578,881,556,1133,304,811,334,965,736
1063,563,875,540,1131,307,806,323,954,722
1057,557,864,534,1129,307,792,316,949,717
1048,555,855,538,1124,305,779,319,938,724
1035,565,841,543,1122,306,770,317,919,733
1025,580,829,560,1118,312,758,321,907,756
1014,609,818,590,1118,330,752,342,895,784
1003,627,807,604,1113,351,747,351,888,796
1003,633,810,613,1111,360,749,358,888,806
1012,629,818,614,1111,357,749,361,901,804
1021,624,827,615,1112,353,751,361,915,805
1028,622,834,619,1111,352,752,366,924,810
1031,625,836,623,1113,352,753,369,927,814
1031,631,835,627,1112,355,753,377,925,818
1034,634,839,631,1115,359,753,381,931,821
1039,637,844,634,1120,365,760,381,938,826
1043,635,848,633,1121,363,760,382,944,823
1053,623,858,627,1123,354,766,380,956,813
1058,614,864,620,1124,347,769,375,963,804
1061,606,867,616,1121,340,768,374,972,797
1065,596,873,609,1122,335,768,374,979,787
1067,586,873,601,1121,328,767,369,981,776
1069,577,875,592,1118,322,763,364,988,765
1077,567,887,588,1119,319,768,365,1001,757
1082,556,892,582,1115,312,770,362,1011,746
1091,550,902,577,1112,304,770,360,1024,741
1095,556,905,581,1119,306,778,365,1025,746
1092,553,903,582,1118,304,778,366,1024,747
1094,553,906,581,1119,303,780,367,1029,744
1100,553,913,582,1119,299,787,368,1033,745
1100,550,912,578,1119,299,787,367,1032,740
1102,538,915,567,1117,296,785,361,1038,724
1107,532,919,561,1119,299,787,358,1044,717
1108,529,918,554,1121,303,787,355,1046,711
1112,529,921,555,1120,302,787,354,1048,713
1115,542,923,567,1126,308,792,359,1047,730
1111,552,920,578,1128,312,793,362,1040,742
1109,556,921,581,1132,314,794,366,1040,746
1112,562,922,585,1136,316,799,369,1041,753
1112,566,921,588,1139,319,801,371,1041,754
1114,564,924,586,1138,318,801,372,1043,753
1113,565,923,586,1139,319,806,370,1043,755
1106,567,917,590,1136,319,800,374,1034,760
1104,567,915,591,1132,320,796,374,1034,760
1104,567,915,591,1132,320,797,374,1034,759
1100,563,912,590,1129,320,794,374,1030,759
1100,565,911,590,1128,320,792,374,1030,759
1100,564,913,589,1129,320,794,374,1031,757
1099,564,912,589,1128,320,793,373,1030,755
1099,564,911,589,1127,320,794,373,1029,755
1098,565,911,590,1127,320,794,374,1029,756
1099,568,911,591,1127,321,795,376,1029,759
1098,568,910,592,1128,322,795,377,1029,760
1098,571,910,594,1129,324,795,379,1028,763
1098,573,910,594,1129,325,796,379,1028,763
1099,571,911,594,1129,324,795,379,1029,762
1099,571,911,593,1129,324,795,377,1028,762
1099,571,910,593,1129,324,795,377,1028,762
1099,571,911,593,1129,324,796,377,1028,761
1099,567,910,591,1128,323,795,375,1028,758
1099,566,911,589,1127,321,795,374,1027,756
1098,567,910,589,1127,321,794,374,1027,756
1098,567,910,589,1127,321,794,374,1027,756
1099,569,910,591,1128,323,796,374,1028,758
1099,569,911,592,1129,323,797,375,1028,759
1099,570,911,593,1130,324,797,377,1028,761
1098,573,910,594,1131,325,797,377,1028,762
1098,574,909,595,1130,326,795,377,1026,763
1098,574,909,596,1130,326,796,379,1027,763
1098,573,909,595,1130,326,796,379,1027,763
1099,573,910,595,1130,326,796,379,1027,762
1098,573,909,594,1130,326,795,379,1027,761
1097,571,909,592,1128,324,795,376,1026,758
1098,571,909,590,1127,322,794,375,1025,758
1097,569,908,590,1126,322,794,375,1025,758
1097,571,908,590,1126,322,794,375,1025,758
1097,572,908,593,1127,324,794,376,1024,760
1098,573,909,593,1128,324,795,377,1025,760
1098,573,910,593,1129,324,796,377,1026,760
1098,575,909,595,1129,325,796,378,1025,762
1098,575,909,597,1130,326,796,379,1025,764
1099,575,909,597,1130,326,797,379,1026,764
1099,574,910,595,1130,326,798,379,1027,763
1098,574,910,595,1130,326,797,379,1026,763
1098,573,909,592,1128,325,795,377,1026,759
1097,573,909,591,1127,324,794,375,1025,759
1097,573,909,591,1127,324,794,376,1026,759
1097,573,909,592,1127,324,794,375,1025,760
1098,574,908,595,1128,325,795,378,1026,763
1098,574,909,597,1130,327,796,379,1026,764
1099,575,910,598,1131,328,797,380,1026,766
1099,576,909,599,1131,328,796,380,1026,766
1097,578,909,600,1131,328,796,381,1025,768
1097,578,909,601,1131,329,795,383,1026,769
1097,578,909,601,1131,329,795,383,1026,769
1097,578,909,601,1131,329,795,383,1025,769
1097,578,909,601,1131,329,795,383,1026,770
1097,579,908,602,1130,330,795,384,1026,770
1097,579,908,603,1130,330,795,384,1026,771
1097,579,908,602,1130,330,795,384,1025,770
1097,578,908,601,1130,329,794,383,1025,769
1097,578,908,601,1129,328,794,383,1025,769
1097,578,908,601,1129,329,794,383,1025,769
1097,578,908,601,1129,328,794,382,1025,768
1096,578,908,600,1128,328,794,382,1024,768
1097,576,907,598,1129,328,794,380,1024,765
1096,575,906,597,1128,327,793,380,1024,764
1096,574,907,595,1128,327,793,379,1023,762
1096,573,907,595,1127,326,793,379,1023,762
1096,577,907,598,1129,328,795,379,1024,764
1098,578,909,601,1130,329,795,382,1025,767
1099,580,909,603,1131,330,797,384,1026,770
1098,581,909,603,1132,331,796,387,1025,773
1100,587,911,606,1139,341,798,391,1028,778
1102,597,918,615,1142,347,807,398,1031,786
1102,594,921,615,1144,347,810,394,1031,777
1153,526,975,531,1158,266,870,320,1072,692
1145,517,962,521,1146,272,853,319,1068,682
1144,502,961,512,1132,262,840,312,1075,670
1144,503,962,517,1127,257,834,318,1079,674
1146,515,962,532,1132,262,835,329,1078,693
1142,522,957,543,1131,265,833,339,1074,704
1141,530,957,552,1131,269,831,342,1073,711
1145,532,960,557,1132,270,833,346,1078,714
1146,530,963,556,1130,269,831,347,1083,709
1147,525,963,550,1129,269,831,346,1085,705
1145,526,959,552,1129,270,830,345,1082,709
1140,532,953,551,1134,276,830,343,1069,713
1133,527,944,537,1136,279,829,336,1056,696
1130,508,940,515,1134,277,823,323,1052,672
1130,492,938,496,1134,275,819,310,1053,650
1126,481,933,486,1133,275,813,305,1052,635
1126,476,933,484,1129,273,807,305,1055,630
1120,482,927,491,1130,273,804,308,1044,649
1108,498,913,498,1134,280,802,311,1024,662
1085,504,892,494,1129,283,790,301,993,657
1072,492,874,478,1121,283,784,291,973,639
1072,469,872,460,1109,276,775,283,981,613
1077,449,877,445,1106,269,773,279,993,595
1079,447,880,447,1104,267,768,282,996,595
1084,459,886,464,1104,267,766,291,1003,615
1084,479,887,485,1106,271,772,302,1002,642
1085,488,889,496,1109,275,771,306,1006,651
1089,491,894,500,1110,275,773,308,1012,655
1093,493,899,504,1115,277,777,311,1019,660
1094,493,899,506,1113,276,776,315,1022,662
1094,493,900,506,1110,278,776,316,1022,663
1096,501,901,513,1116,282,780,320,1020,676
1094,511,899,525,1115,285,778,329,1017,689
1092,522,899,535,1115,287,780,333,1014,703
1089,532,897,547,1115,292,783,339,1009,718
1089,549,899,563,1119,302,786,352,1009,735
1090,561,901,572,1120,311,788,362,1010,740
1096,568,905,579,1125,317,794,365,1015,749
1096,574,908,586,1127,321,797,370,1016,757
1096,575,909,591,1118,316,788,376,1020,762
1099,575,913,591,1123,317,793,378,1023,762
1103,571,918,588,1126,316,800,375,1030,754
1109,568,926,586,1126,314,803,376,1040,748
1121,556,941,584,1129,308,811,374,1055,743
1121,551,941,576,1129,304,815,365,1053,737
1123,542,939,566,1120,293,805,364,1059,721
1125,538,944,566,1119,292,807,363,1069,720
1125,536,944,565,1120,290,807,364,1070,718
1123,534,941,564,1117,286,803,363,1065,717
1125,536,943,566,1119,291,807,363,1068,718
1125,531,944,561,1119,290,807,363,1069,710
1126,526,944,551,1117,285,804,361,1072,699
1129,512,946,539,1119,284,804,349,1076,690
1131,510,947,540,1117,282,803,351,1078,690
1133,519,948,545,1119,285,807,353,1079,696
1134,529,948,555,1121,290,808,360,1077,706
1132,530,948,556,1120,291,808,361,1075,706
1133,528,948,554,1121,290,809,360,1076,704
1132,527,946,552,1121,289,810,357,1075,701
1130,523,946,548,1120,287,806,356,1074,698
1130,519,945,545,1119,286,806,354,1075,694
1131,520,946,547,1119,286,806,354,1078,696
1131,525,946,552,1119,289,807,359,1078,700
1132,524,946,552,1119,289,807,359,1078,698
1131,517,945,545,1117,287,804,357,1078,692
1131,507,947,537,1116,282,804,354,1077,678
1134,492,949,524,1114,278,803,346,1085,657
1137,480,953,514,1111,273,802,340,1094,645
1138,483,954,518,1112,272,800,345,1096,648
1138,492,954,525,1116,275,801,347,1093,660
1137,501,950,533,1118,279,801,351,1088,674
1135,504,949,535,1118,281,802,352,1086,674
1135,502,949,532,1118,279,800,351,1084,672
1135,500,949,531,1118,279,801,349,1083,671
1136,500,951,531,1117,279,802,348,1086,673
1136,507,950,536,1119,282,803,352,1084,681
1137,511,950,539,1120,283,802,353,1083,687
1136,516,949,542,1120,285,804,355,1080,691
1133,518,945,546,1120,288,804,357,1079,693
1133,519,945,547,1121,288,804,358,1077,693
1133,517,945,545,1120,288,804,357,1078,691
1132,515,947,543,1118,285,803,355,1077,689
1132,514,947,542,1119,284,804,355,1076,691
1133,520,946,546,1120,287,806,355,1076,696
1133,524,946,549,1121,289,805,358,1074,699
1134,523,946,549,1121,290,806,358,1075,698
1133,522,946,548,1121,290,806,358,1075,697
1131,519,944,546,1120,289,803,356,1074,693
1131,515,945,542,1121,287,802,355,1074,690
1132,512,946,540,1121,286,804,353,1075,686
1133,508,948,535,1121,285,804,351,1078,682
1133,509,947,539,1120,285,803,352,1077,685
1133,518,945,545,1122,289,803,355,1076,694
1133,523,945,549,1123,292,805,358,1075,699
1132,523,946,549,1123,292,805,359,1076,698
1132,522,945,548,1123,291,805,357,1075,697
1132,522,945,548,1123,291,805,358,1074,697
1132,522,945,548,1123,291,804,358,1076,697
1131,523,945,550,1122,292,804,358,1075,698
1132,526,946,553,1123,294,806,360,1074,702
1131,527,945,557,1123,295,806,363,1072,706
1131,529,945,557,1123,296,807,363,1073,707
1131,529,945,557,1124,296,807,363,1074,706
1131,530,945,558,1124,296,807,363,1073,708
1131,530,945,558,1123,296,808,363,1072,709
1132,531,945,558,1124,296,808,363,1073,708
1132,531,946,558,1124,296,808,363,1073,708
1131,529,945,556,1124,296,807,362,1073,706
1131,529,945,555,1123,294,807,363,1072,705
1131,529,945,557,1124,295,807,362,1072,709
1131,536,946,563,1125,297,809,365,1073,716
1133,541,945,566,1126,300,808,367,1071,719
1132,540,944,566,1126,300,808,367,1072,719
1131,540,943,567,1126,300,807,368,1070,720
1130,540,942,568,1125,301,806,368,1069,722
1130,540,942,568,1126,301,806,369,1070,723
1131,541,943,569,1126,301,807,368,1070,723
1130,540,942,568,1126,301,807,369,1070,722
1130,540,942,567,1126,301,806,369,1070,719
1129,536,944,564,1125,300,807,368,1071,716
1130,533,944,562,1125,299,807,365,1071,713
1129,532,944,561,1125,298,807,365,1072,713
1131,536,945,564,1126,298,809,365,1072,718
1132,540,944,567,1128,301,808,368,1070,721
1132,542,944,569,1129,302,809,370,1070,724
1131,542,945,572,1131,303,809,371,1068,731
1127,555,944,579,1138,312,815,375,1060,742
1127,567,949,586,1148,326,827,376,1064,753
1270,623,1075,615,1234,339,946,405,1189,790
1255,605,1054,594,1227,326,926,384,1173,771
1252,587,1053,586,1219,319,915,378,1176,759
1251,582,1050,585,1216,309,911,376,1175,757
1244,574,1041,574,1216,308,907,371,1165,742
1236,548,1030,547,1217,312,899,355,1150,711
1235,522,1025,524,1216,302,888,342,1149,682
1237,506,1027,510,1213,290,882,332,1158,668
1234,502,1024,509,1212,278,876,324,1154,668
1221,514,1015,518,1210,278,872,320,1135,685
1203,522,999,526,1208,277,868,321,1117,698
1193,527,988,528,1204,281,861,319,1103,701
1190,522,985,521,1203,281,859,318,1100,692
1191,504,984,505,1201,282,858,312,1102,669
1196,481,987,487,1197,277,852,308,1113,641
1204,471,999,478,1196,269,852,307,1131,630
1205,472,999,483,1197,270,852,308,1134,636
1201,484,994,496,1197,269,849,312,1125,656
1199,502,993,513,1200,277,851,320,1121,678
1201,511,995,519,1203,282,853,323,1121,685
1204,512,998,522,1204,285,855,325,1127,688
1209,516,1003,526,1205,287,859,332,1131,690
1211,514,1005,522,1207,289,861,332,1133,684
1211,509,1003,517,1207,288,861,330,1132,674
1212,505,1002,512,1207,288,859,327,1130,669
1206,488,992,489,1215,289,859,316,1119,638
1194,456,976,457,1216,287,852,307,1099,592
1189,428,972,427,1228,287,852,298,1100,544
1187,403,970,408,1224,273,842,292,1104,515
1178,392,960,398,1219,254,831,276,1088,515
1166,378,942,380,1222,242,827,257,1069,494
1154,353,930,351,1221,230,816,235,1052,459
1155,316,930,320,1215,212,804,220,1057,406
1163,290,933,297,1211,189,804,204,1067,380
1167,283,938,285,1217,174,806,184,1074,385
1171,291,942,295,1223,162,807,174,1084,441
1177,324,946,333,1230,162,812,178,1088,500
1186,358,952,372,1235,172,811,198,1090,546
1195,388,956,398,1243,193,815,216,1098,573
1205,414,965,422,1252,217,822,239,1109,604
1216,455,973,465,1262,247,827,265,1119,662
1259,713,1027,755,1315,398,852,438,1170,978
1149,535,966,512,1175,280,901,294,1051,685
1139,531,953,512,1166,275,881,303,1045,690
1122,544,934,525,1166,278,868,308,1015,709
1102,564,913,540,1163,290,857,319,983,726
1079,584,891,554,1159,301,846,323,958,745
1064,600,876,569,1152,312,830,333,942,757
1063,596,873,570,1146,316,821,335,943,759
1063,595,873,571,1144,315,819,334,945,763
1063,594,872,576,1138,311,811,338,950,764
1065,591,876,574,1140,309,811,337,956,764
1073,588,884,574,1143,308,817,339,965,767
1076,590,888,577,1150,312,821,340,965,772
1072,599,885,582,1153,317,822,342,961,776
1072,601,886,586,1153,318,821,344,964,778
1074,603,888,591,1153,319,824,344,966,782
1074,604,888,594,1152,318,822,346,968,784
1074,603,888,594,1151,318,822,346,969,783
1079,602,891,593,1148,315,821,346,972,781
1080,602,893,595,1149,315,823,349,973,783
1079,603,893,598,1147,315,819,351,974,784
1082,604,895,598,1146,314,819,351,976,784
1084,604,897,599,1147,313,820,351,980,784
1084,604,897,598,1146,313,821,352,980,785
1084,602,898,597,1147,312,820,352,982,785
1086,600,900,597,1147,312,824,351,984,784
1087,598,900,595,1145,312,824,352,985,779
1089,590,903,590,1143,308,825,347,990,772
1091,586,904,586,1143,306,825,343,994,769
1090,588,904,589,1142,307,825,344,991,772
1092,589,905,589,1142,306,824,345,993,772
1094,591,906,590,1143,306,827,346,995,772
1091,588,905,590,1142,306,826,346,993,773
1091,588,904,590,1141,306,824,346,992,773
1090,592,904,592,1142,308,824,349,993,775
1090,592,904,592,1143,309,825,350,992,776
1090,590,903,592,1142,308,823,350,992,776
1089,590,904,592,1141,308,823,350,993,776
1089,592,904,592,1141,308,824,350,992,776
1089,591,903,592,1140,308,823,350,992,776
1089,591,903,593,1140,308,823,350,992,776
1089,590,903,592,1140,307,823,350,993,775
1089,590,903,592,1139,308,823,349,992,775
1088,590,902,591,1139,307,821,349,992,775
1088,593,902,593,1139,308,821,349,990,777
1089,596,903,594,1141,309,822,351,991,779
1089,596,903,594,1141,309,822,350,991,780
1088,595,903,594,1141,308,822,351,991,779
1087,595,901,594,1140,308,820,350,990,779
1087,596,900,595,1139,309,819,352,990,780
1087,596,902,595,1140,310,820,352,991,780
1088,594,902,593,1139,308,821,351,992,778
1087,592,901,593,1138,308,820,350,991,776
1087,591,901,592,1137,308,820,351,992,775
1087,590,902,591,1137,308,820,350,991,774
1087,590,902,591,1136,307,821,349,991,774
1087,592,901,592,1137,308,820,350,990,776
1087,591,901,593,1138,309,820,351,991,777
1090,593,903,594,1140,310,822,352,992,778
1088,595,902,594,1140,309,822,351,991,778
1088,596,902,594,1140,310,821,352,990,780
1088,596,902,595,1140,310,820,352,990,780
1089,593,902,593,1138,310,820,352,991,777
1088,590,902,592,1138,309,820,350,991,774
1087,589,902,591,1135,307,820,349,992,773
1088,588,902,589,1135,307,820,347,992,771
1088,587,903,588,1135,306,820,345,991,771
1089,588,903,590,1138,307,822,347,993,772
1091,590,905,591,1139,308,823,348,993,774
1091,590,905,591,1139,308,823,348,992,773
1090,590,904,591,1138,308,823,348,993,774
1091,592,904,593,1139,310,823,349,993,775
1091,591,904,592,1138,309,823,348,994,774
1090,589,903,590,1137,308,822,347,993,773
1089,589,903,589,1135,308,821,347,992,772
1088,589,903,589,1135,307,820,347,991,772
1088,589,903,589,1134,307,821,347,991,772
1089,590,903,591,1136,308,822,348,992,773
1090,591,904,592,1138,309,823,347,992,775
1090,594,904,592,1139,309,823,348,992,775
1088,592,903,592,1138,308,821,348,991,775
1087,592,900,591,1135,308,819,348,989,773
1087,590,900,591,1134,308,818,348,989,772
1087,590,901,590,1135,308,819,347,990,772
1087,590,901,589,1135,308,819,347,990,771
1087,587,900,588,1134,308,819,346,991,771
1087,588,900,587,1134,308,819,345,991,770
1088,588,901,587,1136,308,819,345,991,770
1087,588,900,587,1136,308,819,345,990,771
1087,589,900,589,1135,309,818,347,989,772
1088,590,900,589,1135,309,818,347,989,772
1088,589,900,590,1137,309,818,348,990,773
1087,590,900,592,1136,310,818,349,990,774
1087,590,900,590,1135,309,818,349,989,772
1087,589,900,590,1134,309,817,348,989,773
1087,589,899,590,1134,309,817,348,989,772
1086,589,899,589,1133,308,817,347,988,772
1086,590,899,590,1133,308,816,347,989,774
1087,594,900,593,1136,310,817,349,988,776
1088,593,900,593,1137,310,819,350,989,776
1087,594,900,593,1137,310,820,350,989,777
1087,595,900,593,1137,310,818,350,988,776
1087,594,900,593,1136,311,817,351,988,776
1087,593,900,592,1136,310,817,349,988,775
1087,591,900,590,1135,309,818,348,990,773
1087,589,899,589,1134,309,817,347,989,772
